28,56
29,55
29,54
29,53
29,52
29,51
29,49
30,48
31,45
31,43
31,39
31,36
32,33
33,30
34,27
34,24
35,22
36,20
36,18
36,16
37,14
37,12
38,9
38,8
38,7
38,6
38,5
38,3
38,4
37,6
37,7
36,8
36,9
35,10
35,11
34,14
33,17
32,20
32,21
31,22
30,24
30,26
29,27
28,30
27,32
27,33
27,34
27,35
27,36
27,37
27,38
27,39
28,39
29,38
30,37
32,36
34,36
35,35
38,34
41,33
42,32
45,31
46,30
47,30
48,30
50,29
52,28
57,26
62,24
67,23
68,23
68,22
69,22
68,22
66,23
64,25
61,26
59,28
55,30
53,31
51,32
50,32
47,33
45,34
44,34
43,36
41,37
40,37
38,38
37,38
35,39
34,39
34,40
31,41
33,41
36,42
40,42
43,43
47,44
51,46
55,47
59,49
63,50
66,51
69,52
73,54
76,55
78,56
