35,6
33,6
32,7
31,7
31,8
30,8
30,9
30,10
30,13
30,17
31,24
32,33
33,42
34,48
35,51
35,52
35,53
35,54
36,54
36,49
36,42
36,38
37,33
37,31
37,30
38,27
39,27
44,27
51,25
60,22
68,20
73,18
75,17
76,17
77,17
80,16
81,16
80,16
76,16
72,17
66,18
59,19
51,20
46,20
42,21
38,22
35,22
33,23
30,23
28,24
27,24
27,25
28,26
31,27
34,28
41,31
46,34
52,39
57,42
59,44
61,45
62,45
63,46
64,47
65,47
65,48
64,47
61,45
58,43
54,40
53,39
52,39
51,38
49,37
48,37
46,36
45,36
44,35
43,35
42,34
41,34
40,34
39,33
37,32
36,31
35,31
35,30
