23,12
26,12
29,12
33,12
39,11
47,9
56,8
61,8
62,8
64,11
66,14
68,17
68,18
69,21
69,26
69,35
69,41
69,46
68,50
67,54
66,58
65,59
64,61
63,62
61,62
59,62
57,62
54,62
49,60
44,58
38,55
35,53
33,52
32,51
31,51
30,49
28,47
27,46
26,44
25,41
24,36
22,32
22,28
22,26
22,23
22,20
22,18
22,16
23,15
23,13
24,12
25,9
