46,30
45,30
44,30
43,30
43,31
42,31
41,32
39,33
38,34
37,34
37,35
36,36
35,37
34,38
34,39
34,40
34,41
34,42
33,43
33,44
33,45
33,46
33,47
33,48
34,49
35,49
35,50
36,50
37,51
37,52
38,52
38,53
39,53
40,54
41,54
43,54
44,54
45,54
46,53
47,52
47,50
48,48
48,46
48,44
48,43
48,42
49,41
49,40
49,39
49,35
49,34
49,35
49,39
49,43
49,47
49,50
49,52
49,53
49,55
49,56
49,59
49,61
49,66
49,68
49,69
49,70
49,71
49,72
49,73
49,74
49,75
49,76
49,77
49,78
49,79
49,80
49,81
49,82
49,83
49,84
50,83
51,82
52,81
53,80
54,80
54,79
56,78
56,77
57,76
58,76
58,75
59,75
59,74
60,73
60,74
