63,11
63,6
63,4
62,1
60,-1
60,-2
58,-3
57,-3
54,-4
52,-4
50,-4
48,-4
46,-2
43,-1
42,1
41,3
39,9
38,13
38,17
38,19
40,25
44,27
51,29
58,31
65,33
69,34
70,35
71,36
72,36
72,37
73,39
74,41
75,45
76,49
76,52
76,54
75,57
74,59
73,60
72,61
71,62
68,64
64,66
61,66
54,66
50,64
37,62
31,58
26,56
22,54
19,52
17,50
16,49
16,48
16,47
16,46
17,45
19,44
19,43
20,43
22,43
24,43
25,44
26,44
27,44
28,44
29,44
