35,11
35,12
34,13
33,15
33,16
32,17
31,17
31,19
30,22
29,24
28,27
27,29
27,30
26,31
26,32
26,33
26,34
26,36
26,38
26,40
25,41
25,42
25,43
25,45
25,46
24,47
24,48
24,49
24,50
24,51
24,52
24,53
23,54
23,55
23,56
23,57
23,56
24,54
25,51
26,50
27,49
28,47
28,46
28,45
29,44
30,43
30,42
30,41
31,41
31,40
31,39
31,38
31,37
31,36
31,35
32,34
33,34
35,33
36,33
38,33
39,33
40,33
43,33
45,33
46,33
47,33
48,32
49,31
50,29
50,28
51,27
52,25
52,24
52,23
52,22
52,21
53,21
53,20
53,19
53,18
53,17
53,16
53,15
54,14
54,13
54,15
53,19
52,23
51,28
51,32
50,35
50,37
49,39
48,41
47,43
46,44
46,45
45,45
45,46
45,47
45,48
44,48
44,49
44,50
43,51
