62,59
59,60
56,60
54,60
53,60
51,61
49,61
47,61
45,61
42,61
41,61
40,61
38,61
36,61
34,61
28,60
26,59
23,58
21,57
20,57
19,56
19,55
17,54
16,53
15,52
15,50
14,49
13,46
13,43
13,40
13,38
13,37
13,36
14,34
14,33
15,33
16,32
17,30
19,28
21,26
22,25
24,23
25,22
26,21
27,20
28,20
29,19
30,19
31,18
32,18
33,18
34,18
35,18
36,18
37,18
38,19
39,19
39,20
40,21
41,22
42,24
43,26
43,27
44,29
44,30
44,31
45,33
45,34
45,37
45,38
46,39
46,40
46,41
46,43
47,44
47,46
47,48
47,50
47,55
47,58
47,61
47,63
47,65
47,69
46,75
45,79
44,81
43,85
41,90
40,92
39,94
38,96
38,97
37,98
36,99
35,99
34,100
34,101
32,102
31,102
29,102
23,101
19,99
17,98
15,97
15,96
13,95
13,94
12,94
11,92
10,91
10,89
10,88
10,87
10,85
10,84
10,83
11,81
12,78
13,76
14,75
15,73
16,72
17,71
18,70
19,69
19,68
20,67
21,67
23,66
25,65
26,63
30,61
33,59
36,57
40,55
48,50
52,47
56,46
58,45
64,43
64,42
65,42
65,41
66,41
