27,27
28,26
29,24
30,23
31,23
31,24
31,25
31,27
31,29
31,31
30,34
28,37
27,39
26,42
26,44
25,47
25,50
25,53
25,55
25,56
25,57
25,58
26,59
28,60
31,60
37,59
41,58
45,55
46,53
49,50
55,42
57,38
60,34
63,30
65,25
66,22
67,22
67,21
67,22
66,27
65,33
63,41
62,53
59,66
58,76
56,87
54,93
54,97
53,105
51,109
51,112
50,114
48,118
47,122
46,123
45,124
44,124
43,125
42,125
41,125
39,124
38,123
37,120
35,114
33,112
32,109
32,106
32,103
32,100
32,96
34,85
42,74
47,69
51,65
58,60
60,58
62,57
64,55
66,53
68,52
