45,18
48,19
50,20
53,20
57,20
61,19
65,19
67,18
68,17
69,16
70,15
71,15
71,14
72,13
73,12
74,11
74,10
75,9
75,8
75,7
75,5
73,5
69,5
62,7
58,8
58,9
57,10
56,11
55,12
54,12
54,14
53,15
52,17
51,22
50,26
49,30
48,34
47,38
45,44
44,47
42,50
41,53
40,56
39,58
38,59
37,60
36,61
35,62
34,63
33,63
31,64
29,64
26,64
24,64
20,64
17,62
16,61
15,60
14,59
12,56
12,55
11,53
11,52
11,51
11,50
11,49
12,48
12,47
13,47
14,46
15,45
16,45
17,45
19,45
20,45
22,45
26,46
30,47
33,48
34,49
39,50
41,51
42,52
45,52
47,53
48,53
50,54
51,54
55,55
57,55
61,56
65,56
69,56
74,54
77,53
79,52
82,51
84,50
86,49
86,48
87,48
88,48
