43,18
50,19
53,20
58,24
66,26
70,29
71,29
71,30
71,31
71,33
71,35
71,37
71,40
71,43
68,47
66,49
64,51
62,54
57,55
54,56
50,56
46,56
43,56
40,56
38,56
35,56
34,55
32,54
31,53
30,51
29,50
29,49
29,47
28,47
28,46
28,45
28,44
28,42
28,41
28,40
28,39
28,37
28,36
30,35
30,34
30,33
30,32
31,32
31,31
32,30
32,29
33,28
33,27
34,26
35,25
36,24
38,24
40,24
41,24
43,24
46,24
47,24
49,24
52,24
56,24
59,25
60,25
61,25
64,27
67,28
68,29
69,29
70,30
70,32
70,34
70,36
70,40
70,43
70,45
70,47
69,53
68,55
68,57
67,59
67,63
65,66
64,69
63,71
62,74
62,77
61,80
60,81
60,82
59,83
59,84
58,85
58,86
60,83
66,78
69,71
71,69
72,68
72,67
72,66
74,64
77,61
81,59
83,58
