39,54
39,53
39,52
39,49
38,45
37,42
36,38
36,36
36,33
36,31
36,28
36,25
36,23
36,20
36,18
36,17
36,16
37,14
39,12
39,11
40,10
42,10
43,9
44,9
46,9
49,9
50,9
51,9
52,9
53,9
54,9
55,9
55,10
56,10
57,10
58,11
59,12
60,12
61,13
62,13
61,13
60,13
58,13
57,13
56,13
54,13
53,13
52,13
51,13
50,13
49,13
48,13
47,13
47,14
46,14
45,14
44,14
43,15
42,15
41,15
41,16
40,16
39,17
38,17
38,18
37,18
37,19
35,20
35,21
35,22
35,23
35,25
35,26
35,27
35,28
35,30
35,31
35,32
35,33
35,34
35,35
37,36
38,37
39,38
40,39
41,40
42,40
44,40
46,41
47,41
49,41
50,41
51,41
53,40
54,40
57,39
59,39
61,37
62,37
64,36
65,36
66,36
66,35
