82,17
82,16
82,15
81,14
79,12
76,10
74,9
72,8
71,8
70,8
67,7
64,7
59,7
55,7
51,7
46,7
41,6
39,6
37,6
36,6
35,6
34,6
34,7
32,9
31,10
31,12
31,13
31,15
31,16
31,17
31,18
31,19
31,21
31,24
31,25
31,26
31,27
31,28
32,29
33,30
34,31
38,32
42,33
48,34
50,35
51,35
52,35
53,35
53,34
54,33
56,33
57,32
58,32
60,31
61,29
64,29
65,29
66,29
67,29
68,29
69,29
70,29
70,31
71,32
72,32
73,33
73,35
74,35
74,36
74,37
74,38
74,39
74,40
73,41
73,42
72,43
71,45
71,46
70,46
70,47
69,48
68,49
68,50
66,51
65,52
64,52
62,53
60,55
58,55
56,55
55,55
52,55
48,55
42,55
37,55
34,55
33,55
29,55
28,55
26,53
23,53
22,53
20,52
18,51
17,51
16,50
16,49
15,49
15,47
15,44
15,43
15,41
15,40
15,39
15,38
15,37
