54,22
52,21
51,21
50,21
49,21
48,21
47,21
46,21
45,21
44,22
43,22
42,22
41,22
40,23
39,23
39,24
37,25
36,26
35,26
34,27
33,28
32,29
31,30
30,31
29,32
29,33
28,33
28,34
27,35
26,36
26,37
26,38
25,38
25,39
25,40
25,41
24,42
24,43
24,44
24,45
24,46
25,46
25,47
26,48
27,48
27,49
28,49
29,49
30,49
31,49
32,49
33,49
34,49
35,49
35,48
36,48
36,47
37,47
38,46
38,45
39,45
40,44
40,43
41,43
41,42
42,42
42,41
43,41
43,40
44,39
45,39
45,38
45,37
46,37
46,36
47,36
47,35
47,34
48,34
48,33
48,32
49,32
49,31
50,31
50,30
50,29
51,29
51,28
51,27
52,27
52,26
53,26
53,25
53,24
54,24
54,23
54,24
54,25
54,26
53,26
53,27
53,28
53,29
52,30
52,31
51,32
51,33
50,34
50,35
49,36
49,37
49,38
49,39
49,40
49,41
49,42
49,43
49,44
49,45
49,46
49,47
50,47
51,47
51,48
52,48
53,48
55,48
56,48
59,48
60,48
62,47
63,46
63,45
64,45
63,45
