34,36
35,36
36,35
37,35
38,35
39,34
40,34
41,33
43,33
45,32
47,32
48,31
49,31
50,30
51,29
52,29
53,28
53,27
54,27
56,26
56,25
56,24
56,23
56,22
56,21
56,20
54,19
53,18
52,17
50,17
50,16
48,15
47,15
46,15
43,14
42,14
41,14
40,14
39,14
38,15
37,15
37,16
35,18
32,21
31,22
30,25
29,26
28,27
28,28
28,29
27,32
27,33
26,36
25,39
25,40
25,42
24,45
24,46
24,47
24,48
24,49
24,50
24,51
24,52
25,53
26,54
33,57
34,58
39,59
42,59
44,59
45,59
47,59
50,59
52,59
54,59
55,58
56,57
57,57
58,57
59,56
60,56
60,55
61,54
62,53
62,52
63,51
64,51
64,50
65,49
