46,10
48,15
51,27
52,32
53,34
53,35
54,36
54,37
54,38
54,39
55,40
55,41
55,42
55,44
55,47
55,49
55,51
55,52
55,54
55,55
55,56
55,57
55,58
55,57
55,53
55,50
54,46
54,39
54,35
54,31
54,29
54,26
54,24
54,22
54,20
54,22
53,22
52,23
52,24
51,24
49,24
48,25
46,26
43,26
42,27
41,27
40,27
39,27
37,27
36,27
35,27
34,27
33,27
32,27
31,27
30,27
29,27
30,27
31,27
34,26
35,26
36,26
38,26
39,25
40,25
41,24
42,24
43,24
45,23
47,23
50,22
51,22
52,21
55,21
57,21
58,21
59,21
60,20
61,20
62,20
64,19
68,18
69,18
70,18
71,18
72,18
74,18
76,18
77,17
