37,12
38,15
38,16
38,17
38,18
38,19
38,21
38,22
38,23
38,24
38,25
38,26
38,28
38,29
38,31
38,32
37,33
37,34
37,35
37,36
37,37
37,38
37,39
37,40
36,40
36,41
36,42
36,43
36,44
35,45
35,46
35,47
34,48
34,50
34,51
34,52
34,53
34,52
34,51
34,50
34,49
34,48
34,47
34,46
34,45
35,44
35,43
36,43
36,42
36,41
37,40
38,39
38,38
38,37
38,36
38,35
39,35
39,34
39,33
39,32
39,30
39,29
39,28
39,27
39,26
39,25
39,24
39,23
39,22
40,21
40,20
40,19
40,18
40,17
40,15
40,14
40,13
40,12
41,12
41,11
41,10
42,10
42,9
43,9
43,8
44,8
45,8
45,7
46,7
47,7
48,7
49,7
50,7
52,6
53,6
54,6
55,6
56,6
57,7
57,8
58,9
58,10
58,11
59,12
59,13
59,14
59,15
59,16
59,17
59,18
59,19
59,20
59,21
58,21
58,22
58,23
57,24
56,25
55,25
54,26
54,27
53,27
53,28
52,28
51,29
50,30
49,31
48,31
47,32
46,32
45,32
45,33
44,33
43,33
42,33
42,34
43,34
44,35
44,36
46,37
47,38
47,39
48,40
48,41
48,42
49,42
49,43
49,44
50,45
50,46
51,46
52,47
53,48
53,49
54,50
55,51
56,52
57,53
58,53
58,54
