36,27
37,40
37,46
37,49
37,51
36,54
36,55
35,56
35,57
35,58
35,60
35,61
34,62
34,65
34,66
34,68
34,69
34,71
34,70
34,67
34,65
35,61
35,56
36,52
37,47
38,41
40,37
40,34
41,33
41,32
43,32
45,32
48,32
57,32
62,33
65,33
64,34
62,34
59,35
56,36
52,36
48,36
46,36
44,36
40,37
39,37
39,32
40,27
41,21
42,17
42,16
42,15
42,14
42,13
43,12
43,11
44,11
50,9
58,8
64,7
72,6
80,5
92,5
98,5
99,5
100,5
99,5
96,5
95,6
93,7
89,7
81,9
74,11
68,12
62,12
59,12
56,12
52,12
48,12
40,12
32,12
29,12
28,12
29,12
29,13
29,15
29,17
29,22
29,25
29,27
29,30
29,36
29,41
29,46
29,51
29,54
29,55
29,56
29,59
29,61
29,66
29,70
29,74
29,75
