7,17
8,16
9,15
9,14
10,14
11,14
12,14
13,14
14,14
15,14
15,15
16,19
16,23
16,27
16,32
16,38
15,42
14,46
13,50
13,53
12,56
11,57
11,58
11,59
11,57
12,54
13,50
15,46
16,42
18,38
20,34
23,28
25,24
27,21
28,18
30,16
30,15
31,14
32,14
32,15
33,19
34,23
35,29
36,32
36,35
37,39
38,43
38,46
38,48
39,50
39,51
39,52
39,53
40,51
40,48
42,44
43,40
44,36
46,30
48,26
49,22
51,17
52,14
53,13
53,12
53,11
54,11
54,10
55,10
56,9
57,8
58,9
59,13
60,17
62,21
63,25
64,30
65,34
66,37
67,43
68,45
68,47
69,48
69,50
70,51
71,52
72,53
73,53
75,53
77,53
78,53
79,53
80,52
