48,14
47,14
46,14
45,15
44,15
43,16
42,17
41,18
40,19
39,20
39,21
38,22
37,25
37,26
37,28
37,29
37,32
37,34
37,36
37,37
37,38
37,40
37,42
37,44
38,45
38,48
38,49
39,50
39,51
39,52
39,53
39,52
39,51
39,50
39,49
39,48
39,46
39,45
39,44
39,43
39,42
39,41
39,40
39,39
39,38
39,37
38,36
37,35
33,35
31,35
27,34
23,33
22,33
26,33
29,33
33,33
35,33
37,33
38,33
40,32
41,32
42,32
43,32
44,32
45,32
46,32
47,32
48,32
49,32
50,32
51,32
