32,44
32,43
33,42
34,41
35,41
36,40
37,39
38,37
39,35
39,34
41,31
42,30
43,29
44,28
45,26
47,24
48,24
48,23
49,22
51,21
52,19
52,18
52,17
53,16
54,15
54,14
54,13
54,12
54,11
54,10
54,8
54,7
53,7
53,6
52,6
51,6
50,6
50,7
49,8
49,9
48,11
46,14
45,17
44,18
43,20
42,24
41,26
40,28
39,30
38,32
38,33
37,35
37,36
36,39
35,42
34,47
34,50
33,53
32,54
32,56
32,57
32,58
32,56
32,55
32,54
33,52
34,50
35,48
37,44
38,42
39,40
40,39
41,36
42,36
43,34
43,33
45,31
46,29
47,27
48,27
48,26
50,25
50,24
52,23
53,23
54,23
56,22
58,22
61,22
65,24
66,25
67,26
68,27
68,28
69,28
69,29
69,30
70,31
70,32
70,33
70,34
70,35
70,36
69,37
68,38
67,39
66,40
65,41
64,42
63,42
62,43
61,44
60,45
58,46
57,46
55,46
53,47
50,48
47,48
45,48
44,48
43,48
42,48
41,48
41,49
42,51
43,52
43,53
44,54
45,55
46,56
47,57
48,57
49,58
50,58
51,58
55,57
59,56
64,54
68,53
74,50
75,50
75,49
76,49
