40,11
38,23
37,28
35,33
34,38
34,40
32,42
32,43
31,46
30,46
28,46
26,46
25,46
23,47
21,47
19,47
20,47
25,47
31,47
40,47
48,47
53,47
57,47
59,47
60,47
58,47
55,47
50,47
44,47
39,47
34,46
33,46
30,46
27,46
23,46
20,46
19,46
15,46
12,46
11,46
12,46
14,46
19,46
23,46
26,46
27,46
28,46
29,46
30,45
30,43
31,42
31,41
32,39
33,38
33,36
34,34
35,33
35,32
35,31
36,30
36,29
37,27
38,26
39,24
39,23
40,22
40,21
41,20
41,19
41,18
41,16
41,15
36,14
32,13
25,13
21,12
20,11
19,11
21,11
24,12
31,14
38,16
44,17
47,18
48,18
49,18
51,18
54,18
57,18
58,18
