17,54
18,53
19,52
20,51
21,50
21,48
22,47
23,45
25,44
25,43
26,42
27,41
28,40
29,38
30,36
31,35
32,34
33,33
34,32
35,32
35,30
36,29
37,28
38,26
39,25
40,25
40,24
41,23
42,22
43,21
44,20
45,19
46,18
46,17
47,17
49,15
50,13
51,12
52,10
53,9
54,8
55,6
56,6
56,5
57,4
58,3
59,2
59,1
60,1
60,0
61,-1
61,-2
61,-3
61,-2
61,-1
61,0
60,0
60,1
59,2
59,3
59,4
58,4
57,5
57,6
56,8
55,8
55,9
54,11
53,12
53,13
52,14
51,14
50,15
50,16
49,17
48,19
47,20
46,21
45,22
44,23
43,24
43,25
42,26
41,27
40,28
39,28
39,30
38,31
37,32
36,33
35,36
34,38
33,40
33,41
32,42
32,43
32,45
32,46
32,47
32,48
32,50
32,51
32,52
32,53
33,53
34,54
34,55
35,56
36,57
38,58
40,58
43,58
47,58
53,57
55,56
57,55
58,54
59,53
58,53
57,53
57,54
56,54
56,55
55,55
54,55
53,55
53,56
52,56
51,56
50,57
49,57
48,57
47,57
46,57
45,57
44,57
43,57
42,57
41,57
40,57
39,57
38,57
38,56
37,56
36,55
35,54
34,54
34,53
33,53
33,52
33,51
33,50
32,50
32,49
32,48
32,47
31,47
31,46
31,45
30,45
30,44
30,43
30,42
30,41
30,40
30,39
30,38
30,37
30,36
31,35
31,34
31,33
32,33
32,32
32,31
33,30
33,29
34,29
34,28
35,27
36,27
36,26
37,25
37,24
38,24
39,23
39,22
40,21
41,20
41,19
42,19
42,18
43,17
44,17
43,17
42,17
41,17
40,17
39,17
38,17
37,17
36,17
35,17
34,17
33,18
32,18
31,18
30,18
28,18
27,18
26,18
25,18
25,19
24,19
23,19
24,19
25,19
28,19
32,19
33,19
35,19
36,19
37,19
38,19
39,19
40,19
41,18
42,18
43,18
44,18
45,18
47,18
48,18
49,18
51,18
52,18
53,18
54,18
55,18
56,18
57,18
58,18
59,18
60,17
61,17
62,17
63,16
64,16
65,16
