52,12
51,12
50,13
49,13
47,13
46,13
43,13
41,13
39,13
38,13
37,13
35,13
34,13
34,14
35,15
35,17
36,18
36,19
36,20
36,23
36,24
36,25
36,26
36,27
36,28
37,29
37,30
37,31
37,32
37,33
38,35
38,36
38,37
39,38
39,39
39,40
39,41
39,42
39,43
39,44
39,45
39,46
39,47
39,48
39,49
39,50
39,51
39,52
39,53
39,54
40,54
40,55
40,56
41,56
42,56
43,56
44,56
46,55
47,54
48,54
49,54
49,53
50,53
51,53
52,53
53,53
54,53
55,53
56,53
57,53
59,53
60,53
61,53
62,53
61,53
60,53
58,53
57,53
55,53
54,53
53,53
52,53
51,53
50,54
49,54
48,54
47,54
46,55
45,55
44,55
44,56
43,56
42,56
41,56
41,55
41,52
40,51
40,50
40,49
39,48
39,47
39,46
39,45
39,44
39,43
39,42
39,41
39,40
38,39
38,38
38,37
38,36
38,35
39,35
40,35
41,35
42,35
43,34
44,34
45,34
46,34
47,34
48,34
49,33
50,33
51,33
52,33
53,33
54,33
55,33
56,33
57,33
