45,33
44,33
43,33
42,33
40,33
39,33
38,33
37,33
36,34
35,34
35,35
34,35
34,36
33,37
33,38
32,40
32,41
32,42
32,43
32,44
32,45
33,46
33,47
33,48
34,48
34,49
35,50
36,51
37,52
38,52
39,53
40,53
41,53
42,53
43,53
43,52
44,51
44,50
47,46
47,45
47,44
48,43
48,42
48,41
49,41
49,40
49,39
49,38
49,37
49,36
49,37
49,39
50,41
50,43
51,45
51,46
52,48
52,49
52,50
52,51
52,52
52,54
52,55
52,56
52,57
52,58
52,59
52,60
52,61
51,62
50,64
49,65
48,67
47,70
46,71
45,72
44,73
43,74
42,75
41,76
40,77
40,78
39,78
38,79
37,79
36,79
35,79
34,79
33,79
33,78
32,77
31,76
30,75
30,74
29,73
29,72
28,71
27,70
27,69
27,68
27,67
