22,14
29,15
35,16
42,16
48,16
57,16
61,16
66,15
67,14
67,13
69,13
70,12
70,11
71,10
72,9
72,8
72,7
72,6
71,5
70,5
69,5
68,5
68,6
67,7
66,7
65,8
65,10
64,14
64,17
64,20
63,25
63,28
62,32
62,35
62,36
62,39
61,46
59,50
59,53
59,55
58,56
58,57
58,58
58,56
57,55
57,54
56,52
55,51
54,50
53,48
52,47
51,47
50,46
50,45
49,45
49,44
48,44
48,43
50,41
55,38
65,35
76,31
87,28
93,26
94,26
95,25
