42,21
43,23
43,26
43,28
44,30
44,32
44,33
46,35
46,36
46,37
46,38
46,41
46,42
46,44
46,46
46,47
45,47
43,49
43,50
42,50
41,51
40,51
39,51
38,51
37,52
36,52
35,52
33,53
32,53
31,53
30,53
29,52
29,50
28,48
27,46
25,43
23,40
23,39
22,37
22,36
22,35
22,36
22,37
22,38
22,39
23,40
23,41
24,41
24,42
24,43
24,45
24,46
24,47
25,47
25,48
25,49
27,50
27,51
28,51
28,52
29,53
30,53
31,53
32,53
33,53
34,53
35,53
36,53
36,52
36,51
36,50
37,49
37,48
37,47
38,46
38,45
39,45
39,44
41,43
42,42
43,41
44,40
44,39
45,39
45,38
45,37
45,36
45,35
45,34
45,33
45,32
45,31
45,30
45,29
45,28
45,27
45,26
45,25
45,24
46,24
