60,43
62,40
62,39
62,38
63,37
63,36
63,35
63,34
64,33
64,32
65,31
65,30
66,29
66,28
66,27
66,26
66,25
66,24
66,23
66,22
66,21
66,20
66,19
66,18
66,17
66,16
65,15
65,14
64,14
63,13
63,12
62,11
61,11
60,10
59,10
58,10
57,9
56,9
55,9
54,9
53,9
51,9
50,9
49,9
48,9
47,9
46,10
43,12
41,13
39,15
38,15
38,16
37,16
37,17
36,18
35,19
35,20
34,20
33,21
33,22
33,23
33,24
33,25
32,25
32,26
32,27
32,28
32,29
32,30
32,31
32,32
32,33
32,34
32,35
32,36
32,37
32,38
32,39
32,40
32,41
32,42
32,43
32,44
33,45
33,46
33,47
34,47
35,47
35,48
37,49
38,49
39,50
40,50
41,51
43,51
44,51
45,51
46,51
47,51
48,51
49,51
50,50
51,50
52,50
53,49
54,49
54,48
55,48
56,48
57,48
58,47
58,46
58,45
58,44
58,43
57,42
56,41
56,40
55,40
55,39
55,38
54,38
53,37
53,36
53,35
53,34
54,35
54,36
55,36
55,38
56,39
56,40
56,41
57,41
57,42
57,43
58,43
58,44
59,45
59,46
59,47
60,47
60,48
61,48
61,49
62,49
62,50
62,51
