16,23
16,22
17,21
18,20
21,18
23,17
29,16
35,15
46,15
54,15
56,15
58,15
59,15
60,22
60,27
60,34
60,39
59,42
58,44
56,49
54,51
53,53
48,55
45,56
41,57
38,57
34,57
32,57
31,56
30,56
30,53
29,49
29,46
29,44
29,40
29,36
29,35
29,34
29,33
30,32
31,31
31,30
31,29
32,28
33,25
34,24
35,23
35,22
35,23
35,27
35,34
37,43
42,60
50,75
56,82
58,84
59,84
60,84
60,83
